IMG\center_2025_03_12_09_46_23_825.jpg,IMG\left_2025_03_12_09_46_23_825.jpg,IMG\right_2025_03_12_09_46_23_825.jpg,0,0,0,2.91E-06
IMG\center_2025_03_12_09_46_23_900.jpg,IMG\left_2025_03_12_09_46_23_900.jpg,IMG\right_2025_03_12_09_46_23_900.jpg,0,0,0,1.94E-05
IMG\center_2025_03_12_09_46_23_981.jpg,IMG\left_2025_03_12_09_46_23_981.jpg,IMG\right_2025_03_12_09_46_23_981.jpg,0,0,0,1.41E-06
IMG\center_2025_03_12_09_46_24_061.jpg,IMG\left_2025_03_12_09_46_24_061.jpg,IMG\right_2025_03_12_09_46_24_061.jpg,0,0,0,1.54E-05
IMG\center_2025_03_12_09_46_24_138.jpg,IMG\left_2025_03_12_09_46_24_138.jpg,IMG\right_2025_03_12_09_46_24_138.jpg,0,0,0,3.90E-06
IMG\center_2025_03_12_09_46_24_219.jpg,IMG\left_2025_03_12_09_46_24_219.jpg,IMG\right_2025_03_12_09_46_24_219.jpg,0,0,0,5.83E-06
IMG\center_2025_03_12_09_46_24_296.jpg,IMG\left_2025_03_12_09_46_24_296.jpg,IMG\right_2025_03_12_09_46_24_296.jpg,0,0,0,1.59E-05
IMG\center_2025_03_12_09_46_24_376.jpg,IMG\left_2025_03_12_09_46_24_376.jpg,IMG\right_2025_03_12_09_46_24_376.jpg,0,0,0,7.52E-06
IMG\center_2025_03_12_09_46_24_453.jpg,IMG\left_2025_03_12_09_46_24_453.jpg,IMG\right_2025_03_12_09_46_24_453.jpg,0,0,0,9.18E-06
IMG\center_2025_03_12_09_46_24_533.jpg,IMG\left_2025_03_12_09_46_24_533.jpg,IMG\right_2025_03_12_09_46_24_533.jpg,0,0,0,1.06E-05
IMG\center_2025_03_12_09_46_24_618.jpg,IMG\left_2025_03_12_09_46_24_618.jpg,IMG\right_2025_03_12_09_46_24_618.jpg,0,0.0860937,0,0.06132045
IMG\center_2025_03_12_09_46_24_702.jpg,IMG\left_2025_03_12_09_46_24_702.jpg,IMG\right_2025_03_12_09_46_24_702.jpg,0,0.3388554,0,0.3026947
IMG\center_2025_03_12_09_46_24_784.jpg,IMG\left_2025_03_12_09_46_24_784.jpg,IMG\right_2025_03_12_09_46_24_784.jpg,0,0.5830443,0,0.7422196
IMG\center_2025_03_12_09_46_24_862.jpg,IMG\left_2025_03_12_09_46_24_862.jpg,IMG\right_2025_03_12_09_46_24_862.jpg,0,0.8201433,0,1.519014
IMG\center_2025_03_12_09_46_24_944.jpg,IMG\left_2025_03_12_09_46_24_944.jpg,IMG\right_2025_03_12_09_46_24_944.jpg,0,1,0,2.453847
IMG\center_2025_03_12_09_46_25_026.jpg,IMG\left_2025_03_12_09_46_25_026.jpg,IMG\right_2025_03_12_09_46_25_026.jpg,0,1,0,3.399521
IMG\center_2025_03_12_09_46_25_106.jpg,IMG\left_2025_03_12_09_46_25_106.jpg,IMG\right_2025_03_12_09_46_25_106.jpg,-0.15,1,0,4.336793
IMG\center_2025_03_12_09_46_25_188.jpg,IMG\left_2025_03_12_09_46_25_188.jpg,IMG\right_2025_03_12_09_46_25_188.jpg,0,1,0,5.252768
IMG\center_2025_03_12_09_46_25_269.jpg,IMG\left_2025_03_12_09_46_25_269.jpg,IMG\right_2025_03_12_09_46_25_269.jpg,0,1,0,6.17391
IMG\center_2025_03_12_09_46_25_349.jpg,IMG\left_2025_03_12_09_46_25_349.jpg,IMG\right_2025_03_12_09_46_25_349.jpg,0,1,0,7.090455
IMG\center_2025_03_12_09_46_25_430.jpg,IMG\left_2025_03_12_09_46_25_430.jpg,IMG\right_2025_03_12_09_46_25_430.jpg,0,1,0,7.999959
IMG\center_2025_03_12_09_46_25_511.jpg,IMG\left_2025_03_12_09_46_25_511.jpg,IMG\right_2025_03_12_09_46_25_511.jpg,0,1,0,8.902401
IMG\center_2025_03_12_09_46_25_594.jpg,IMG\left_2025_03_12_09_46_25_594.jpg,IMG\right_2025_03_12_09_46_25_594.jpg,-0.05,1,0,9.797272
IMG\center_2025_03_12_09_46_25_672.jpg,IMG\left_2025_03_12_09_46_25_672.jpg,IMG\right_2025_03_12_09_46_25_672.jpg,-0.25,1,0,10.66731
IMG\center_2025_03_12_09_46_25_751.jpg,IMG\left_2025_03_12_09_46_25_751.jpg,IMG\right_2025_03_12_09_46_25_751.jpg,-0.45,1,0,11.59384
IMG\center_2025_03_12_09_46_25_820.jpg,IMG\left_2025_03_12_09_46_25_820.jpg,IMG\right_2025_03_12_09_46_25_820.jpg,-0.6500001,1,0,12.39163
IMG\center_2025_03_12_09_46_25_889.jpg,IMG\left_2025_03_12_09_46_25_889.jpg,IMG\right_2025_03_12_09_46_25_889.jpg,0,0.8794937,0,12.78166
IMG\center_2025_03_12_09_46_25_965.jpg,IMG\left_2025_03_12_09_46_25_965.jpg,IMG\right_2025_03_12_09_46_25_965.jpg,0,0.6516458,0,13.35844
IMG\center_2025_03_12_09_46_26_046.jpg,IMG\left_2025_03_12_09_46_26_046.jpg,IMG\right_2025_03_12_09_46_26_046.jpg,0,0.4082651,0,13.46093
IMG\center_2025_03_12_09_46_26_127.jpg,IMG\left_2025_03_12_09_46_26_127.jpg,IMG\right_2025_03_12_09_46_26_127.jpg,0,0.4932956,0,13.82055
IMG\center_2025_03_12_09_46_26_208.jpg,IMG\left_2025_03_12_09_46_26_208.jpg,IMG\right_2025_03_12_09_46_26_208.jpg,0,0.7298498,0,14.49715
IMG\center_2025_03_12_09_46_26_286.jpg,IMG\left_2025_03_12_09_46_26_286.jpg,IMG\right_2025_03_12_09_46_26_286.jpg,-0.05,0.9672734,0,15.25648
IMG\center_2025_03_12_09_46_26_365.jpg,IMG\left_2025_03_12_09_46_26_365.jpg,IMG\right_2025_03_12_09_46_26_365.jpg,-0.25,1,0,16.11251
IMG\center_2025_03_12_09_46_26_447.jpg,IMG\left_2025_03_12_09_46_26_447.jpg,IMG\right_2025_03_12_09_46_26_447.jpg,-0.45,1,0,16.89634
IMG\center_2025_03_12_09_46_26_529.jpg,IMG\left_2025_03_12_09_46_26_529.jpg,IMG\right_2025_03_12_09_46_26_529.jpg,-0.6500001,1,0,17.62307
IMG\center_2025_03_12_09_46_26_609.jpg,IMG\left_2025_03_12_09_46_26_609.jpg,IMG\right_2025_03_12_09_46_26_609.jpg,0,1,0,18.41698
IMG\center_2025_03_12_09_46_26_691.jpg,IMG\left_2025_03_12_09_46_26_691.jpg,IMG\right_2025_03_12_09_46_26_691.jpg,0,0.7536643,0,19.11891
IMG\center_2025_03_12_09_46_26_773.jpg,IMG\left_2025_03_12_09_46_26_773.jpg,IMG\right_2025_03_12_09_46_26_773.jpg,0,0.5097628,0,19.57403
IMG\center_2025_03_12_09_46_26_851.jpg,IMG\left_2025_03_12_09_46_26_851.jpg,IMG\right_2025_03_12_09_46_26_851.jpg,0,0.7462485,0,20.0069
IMG\center_2025_03_12_09_46_26_931.jpg,IMG\left_2025_03_12_09_46_26_931.jpg,IMG\right_2025_03_12_09_46_26_931.jpg,0,0.9861913,0,20.66777
IMG\center_2025_03_12_09_46_27_012.jpg,IMG\left_2025_03_12_09_46_27_012.jpg,IMG\right_2025_03_12_09_46_27_012.jpg,-0.2,0.9150076,0,21.44842
IMG\center_2025_03_12_09_46_27_092.jpg,IMG\left_2025_03_12_09_46_27_092.jpg,IMG\right_2025_03_12_09_46_27_092.jpg,-0.4,0.6763135,0,21.97402
IMG\center_2025_03_12_09_46_27_171.jpg,IMG\left_2025_03_12_09_46_27_171.jpg,IMG\right_2025_03_12_09_46_27_171.jpg,0,0.4409183,0,22.22334
IMG\center_2025_03_12_09_46_27_253.jpg,IMG\left_2025_03_12_09_46_27_253.jpg,IMG\right_2025_03_12_09_46_27_253.jpg,0,0.1929866,0,22.33221
IMG\center_2025_03_12_09_46_27_334.jpg,IMG\left_2025_03_12_09_46_27_334.jpg,IMG\right_2025_03_12_09_46_27_334.jpg,-0.2,0,0,22.23241
IMG\center_2025_03_12_09_46_27_414.jpg,IMG\left_2025_03_12_09_46_27_414.jpg,IMG\right_2025_03_12_09_46_27_414.jpg,-0.4,0,0,22.0167
IMG\center_2025_03_12_09_46_27_495.jpg,IMG\left_2025_03_12_09_46_27_495.jpg,IMG\right_2025_03_12_09_46_27_495.jpg,-0.6000001,0,0,21.71693
IMG\center_2025_03_12_09_46_27_576.jpg,IMG\left_2025_03_12_09_46_27_576.jpg,IMG\right_2025_03_12_09_46_27_576.jpg,-0.8000001,0,0,21.34795
IMG\center_2025_03_12_09_46_27_663.jpg,IMG\left_2025_03_12_09_46_27_663.jpg,IMG\right_2025_03_12_09_46_27_663.jpg,0,0,0,20.77544
IMG\center_2025_03_12_09_46_27_746.jpg,IMG\left_2025_03_12_09_46_27_746.jpg,IMG\right_2025_03_12_09_46_27_746.jpg,0,0,0,20.50686
IMG\center_2025_03_12_09_46_27_813.jpg,IMG\left_2025_03_12_09_46_27_813.jpg,IMG\right_2025_03_12_09_46_27_813.jpg,0,0,0,20.53565
IMG\center_2025_03_12_09_46_27_888.jpg,IMG\left_2025_03_12_09_46_27_888.jpg,IMG\right_2025_03_12_09_46_27_888.jpg,0,0,0,20.36892
IMG\center_2025_03_12_09_46_27_961.jpg,IMG\left_2025_03_12_09_46_27_961.jpg,IMG\right_2025_03_12_09_46_27_961.jpg,0,0.0832413,0,20.25562
IMG\center_2025_03_12_09_46_28_036.jpg,IMG\left_2025_03_12_09_46_28_036.jpg,IMG\right_2025_03_12_09_46_28_036.jpg,0,0.3060768,0,19.99194
IMG\center_2025_03_12_09_46_28_121.jpg,IMG\left_2025_03_12_09_46_28_121.jpg,IMG\right_2025_03_12_09_46_28_121.jpg,0,0.561686,0,20.61596
IMG\center_2025_03_12_09_46_28_188.jpg,IMG\left_2025_03_12_09_46_28_188.jpg,IMG\right_2025_03_12_09_46_28_188.jpg,0,0.7658429,0,20.77947
IMG\center_2025_03_12_09_46_28_273.jpg,IMG\left_2025_03_12_09_46_28_273.jpg,IMG\right_2025_03_12_09_46_28_273.jpg,-0.15,1,0,21.51689
IMG\center_2025_03_12_09_46_28_341.jpg,IMG\left_2025_03_12_09_46_28_341.jpg,IMG\right_2025_03_12_09_46_28_341.jpg,-0.35,1,0,22.28478
IMG\center_2025_03_12_09_46_28_425.jpg,IMG\left_2025_03_12_09_46_28_425.jpg,IMG\right_2025_03_12_09_46_28_425.jpg,0,0.9166555,0,23.01273
IMG\center_2025_03_12_09_46_28_515.jpg,IMG\left_2025_03_12_09_46_28_515.jpg,IMG\right_2025_03_12_09_46_28_515.jpg,0,0.6465634,0,23.59211
IMG\center_2025_03_12_09_46_28_602.jpg,IMG\left_2025_03_12_09_46_28_602.jpg,IMG\right_2025_03_12_09_46_28_602.jpg,0,0.3856916,0,23.96847
IMG\center_2025_03_12_09_46_28_691.jpg,IMG\left_2025_03_12_09_46_28_691.jpg,IMG\right_2025_03_12_09_46_28_691.jpg,0,0.2881631,0,24.01825
IMG\center_2025_03_12_09_46_28_781.jpg,IMG\left_2025_03_12_09_46_28_781.jpg,IMG\right_2025_03_12_09_46_28_781.jpg,0,0.5538139,0,24.30702
IMG\center_2025_03_12_09_46_28_865.jpg,IMG\left_2025_03_12_09_46_28_865.jpg,IMG\right_2025_03_12_09_46_28_865.jpg,0,0.80861,0,24.80181
IMG\center_2025_03_12_09_46_28_945.jpg,IMG\left_2025_03_12_09_46_28_945.jpg,IMG\right_2025_03_12_09_46_28_945.jpg,-0.1,1,0,25.49969
IMG\center_2025_03_12_09_46_29_045.jpg,IMG\left_2025_03_12_09_46_29_045.jpg,IMG\right_2025_03_12_09_46_29_045.jpg,-0.35,1,0,26.37904
IMG\center_2025_03_12_09_46_29_131.jpg,IMG\left_2025_03_12_09_46_29_131.jpg,IMG\right_2025_03_12_09_46_29_131.jpg,0,0.8286607,0,27.08192
IMG\center_2025_03_12_09_46_29_216.jpg,IMG\left_2025_03_12_09_46_29_216.jpg,IMG\right_2025_03_12_09_46_29_216.jpg,0,0.572733,0,27.55506
IMG\center_2025_03_12_09_46_29_304.jpg,IMG\left_2025_03_12_09_46_29_304.jpg,IMG\right_2025_03_12_09_46_29_304.jpg,0,0.3101698,0,27.79769
IMG\center_2025_03_12_09_46_29_391.jpg,IMG\left_2025_03_12_09_46_29_391.jpg,IMG\right_2025_03_12_09_46_29_391.jpg,0,0.2265202,0,27.75904
IMG\center_2025_03_12_09_46_29_478.jpg,IMG\left_2025_03_12_09_46_29_478.jpg,IMG\right_2025_03_12_09_46_29_478.jpg,0,0.4901545,0,27.86746
IMG\center_2025_03_12_09_46_29_566.jpg,IMG\left_2025_03_12_09_46_29_566.jpg,IMG\right_2025_03_12_09_46_29_566.jpg,0,0.7547035,0,28.3543
IMG\center_2025_03_12_09_46_29_657.jpg,IMG\left_2025_03_12_09_46_29_657.jpg,IMG\right_2025_03_12_09_46_29_657.jpg,-0.15,1,0,28.96498
IMG\center_2025_03_12_09_46_29_755.jpg,IMG\left_2025_03_12_09_46_29_755.jpg,IMG\right_2025_03_12_09_46_29_755.jpg,-0.4,1,0,29.78709
IMG\center_2025_03_12_09_46_29_830.jpg,IMG\left_2025_03_12_09_46_29_830.jpg,IMG\right_2025_03_12_09_46_29_830.jpg,-0.6000001,1,0,30.13397
IMG\center_2025_03_12_09_46_29_901.jpg,IMG\left_2025_03_12_09_46_29_901.jpg,IMG\right_2025_03_12_09_46_29_901.jpg,0,0.8567266,0,30.14885
IMG\center_2025_03_12_09_46_29_982.jpg,IMG\left_2025_03_12_09_46_29_982.jpg,IMG\right_2025_03_12_09_46_29_982.jpg,0,0.6138391,0,30.10614
IMG\center_2025_03_12_09_46_30_077.jpg,IMG\left_2025_03_12_09_46_30_077.jpg,IMG\right_2025_03_12_09_46_30_077.jpg,0,0.3323104,0,30.04729
IMG\center_2025_03_12_09_46_30_169.jpg,IMG\left_2025_03_12_09_46_30_169.jpg,IMG\right_2025_03_12_09_46_30_169.jpg,0,0.05755065,0,29.90822
IMG\center_2025_03_12_09_46_30_263.jpg,IMG\left_2025_03_12_09_46_30_263.jpg,IMG\right_2025_03_12_09_46_30_263.jpg,0,0,0,29.61964
IMG\center_2025_03_12_09_46_30_354.jpg,IMG\left_2025_03_12_09_46_30_354.jpg,IMG\right_2025_03_12_09_46_30_354.jpg,-0.2,0,0,29.36472
IMG\center_2025_03_12_09_46_30_448.jpg,IMG\left_2025_03_12_09_46_30_448.jpg,IMG\right_2025_03_12_09_46_30_448.jpg,-0.45,0,0,28.94671
IMG\center_2025_03_12_09_46_30_541.jpg,IMG\left_2025_03_12_09_46_30_541.jpg,IMG\right_2025_03_12_09_46_30_541.jpg,0,0,0,28.63897
IMG\center_2025_03_12_09_46_30_632.jpg,IMG\left_2025_03_12_09_46_30_632.jpg,IMG\right_2025_03_12_09_46_30_632.jpg,0,0,0,28.40649
IMG\center_2025_03_12_09_46_30_719.jpg,IMG\left_2025_03_12_09_46_30_719.jpg,IMG\right_2025_03_12_09_46_30_719.jpg,0,0,0,28.12072
IMG\center_2025_03_12_09_46_30_814.jpg,IMG\left_2025_03_12_09_46_30_814.jpg,IMG\right_2025_03_12_09_46_30_814.jpg,-0.2,0,0,27.87914
IMG\center_2025_03_12_09_46_30_913.jpg,IMG\left_2025_03_12_09_46_30_913.jpg,IMG\right_2025_03_12_09_46_30_913.jpg,0,0,0,27.53842
IMG\center_2025_03_12_09_46_31_007.jpg,IMG\left_2025_03_12_09_46_31_007.jpg,IMG\right_2025_03_12_09_46_31_007.jpg,0,0,0,27.25776
IMG\center_2025_03_12_09_46_31_103.jpg,IMG\left_2025_03_12_09_46_31_103.jpg,IMG\right_2025_03_12_09_46_31_103.jpg,-0.25,0,0,26.96053
IMG\center_2025_03_12_09_46_31_198.jpg,IMG\left_2025_03_12_09_46_31_198.jpg,IMG\right_2025_03_12_09_46_31_198.jpg,0,0,0,26.72139
IMG\center_2025_03_12_09_46_31_294.jpg,IMG\left_2025_03_12_09_46_31_294.jpg,IMG\right_2025_03_12_09_46_31_294.jpg,0,0,0,26.45148
IMG\center_2025_03_12_09_46_31_388.jpg,IMG\left_2025_03_12_09_46_31_388.jpg,IMG\right_2025_03_12_09_46_31_388.jpg,0,0,0,26.18561
IMG\center_2025_03_12_09_46_31_479.jpg,IMG\left_2025_03_12_09_46_31_479.jpg,IMG\right_2025_03_12_09_46_31_479.jpg,0,0.0902226,0,25.95605
IMG\center_2025_03_12_09_46_31_568.jpg,IMG\left_2025_03_12_09_46_31_568.jpg,IMG\right_2025_03_12_09_46_31_568.jpg,0,0.1789698,0,25.91935
IMG\center_2025_03_12_09_46_31_658.jpg,IMG\left_2025_03_12_09_46_31_658.jpg,IMG\right_2025_03_12_09_46_31_658.jpg,-0.05,0,0,25.76756
IMG\center_2025_03_12_09_46_31_754.jpg,IMG\left_2025_03_12_09_46_31_754.jpg,IMG\right_2025_03_12_09_46_31_754.jpg,-0.3,0,0,25.45871
IMG\center_2025_03_12_09_46_31_830.jpg,IMG\left_2025_03_12_09_46_31_830.jpg,IMG\right_2025_03_12_09_46_31_830.jpg,0,0,0,25.22219
IMG\center_2025_03_12_09_46_31_903.jpg,IMG\left_2025_03_12_09_46_31_903.jpg,IMG\right_2025_03_12_09_46_31_903.jpg,-0.05,0,0,25.01753
IMG\center_2025_03_12_09_46_31_976.jpg,IMG\left_2025_03_12_09_46_31_976.jpg,IMG\right_2025_03_12_09_46_31_976.jpg,-0.2,0,0,24.85609
IMG\center_2025_03_12_09_46_32_045.jpg,IMG\left_2025_03_12_09_46_32_045.jpg,IMG\right_2025_03_12_09_46_32_045.jpg,0,0,0,24.65348
IMG\center_2025_03_12_09_46_32_115.jpg,IMG\left_2025_03_12_09_46_32_115.jpg,IMG\right_2025_03_12_09_46_32_115.jpg,0,0,0,24.50406
IMG\center_2025_03_12_09_46_32_211.jpg,IMG\left_2025_03_12_09_46_32_211.jpg,IMG\right_2025_03_12_09_46_32_211.jpg,0,0,0,24.25788
IMG\center_2025_03_12_09_46_32_307.jpg,IMG\left_2025_03_12_09_46_32_307.jpg,IMG\right_2025_03_12_09_46_32_307.jpg,-0.25,0,0,23.98546
IMG\center_2025_03_12_09_46_32_403.jpg,IMG\left_2025_03_12_09_46_32_403.jpg,IMG\right_2025_03_12_09_46_32_403.jpg,0,0,0,23.6966
IMG\center_2025_03_12_09_46_32_502.jpg,IMG\left_2025_03_12_09_46_32_502.jpg,IMG\right_2025_03_12_09_46_32_502.jpg,0,0,0,23.45646
IMG\center_2025_03_12_09_46_32_600.jpg,IMG\left_2025_03_12_09_46_32_600.jpg,IMG\right_2025_03_12_09_46_32_600.jpg,0,0.1014459,0,23.26216
IMG\center_2025_03_12_09_46_32_668.jpg,IMG\left_2025_03_12_09_46_32_668.jpg,IMG\right_2025_03_12_09_46_32_668.jpg,0,0.3073944,0,23.2818
IMG\center_2025_03_12_09_46_32_771.jpg,IMG\left_2025_03_12_09_46_32_771.jpg,IMG\right_2025_03_12_09_46_32_771.jpg,0,0.00126449,0,23.22572
IMG\center_2025_03_12_09_46_32_838.jpg,IMG\left_2025_03_12_09_46_32_838.jpg,IMG\right_2025_03_12_09_46_32_838.jpg,-0.15,0,0,23.07353
IMG\center_2025_03_12_09_46_32_908.jpg,IMG\left_2025_03_12_09_46_32_908.jpg,IMG\right_2025_03_12_09_46_32_908.jpg,-0.35,0,0,22.82791
IMG\center_2025_03_12_09_46_32_977.jpg,IMG\left_2025_03_12_09_46_32_977.jpg,IMG\right_2025_03_12_09_46_32_977.jpg,0,0,0,22.68228
IMG\center_2025_03_12_09_46_33_045.jpg,IMG\left_2025_03_12_09_46_33_045.jpg,IMG\right_2025_03_12_09_46_33_045.jpg,0,0,0,22.49736
IMG\center_2025_03_12_09_46_33_142.jpg,IMG\left_2025_03_12_09_46_33_142.jpg,IMG\right_2025_03_12_09_46_33_142.jpg,0,0,0,22.27085
IMG\center_2025_03_12_09_46_33_240.jpg,IMG\left_2025_03_12_09_46_33_240.jpg,IMG\right_2025_03_12_09_46_33_240.jpg,0,0.2964831,0,22.28142
IMG\center_2025_03_12_09_46_33_308.jpg,IMG\left_2025_03_12_09_46_33_308.jpg,IMG\right_2025_03_12_09_46_33_308.jpg,0,0.09297511,0,22.24752
IMG\center_2025_03_12_09_46_33_375.jpg,IMG\left_2025_03_12_09_46_33_375.jpg,IMG\right_2025_03_12_09_46_33_375.jpg,0,0,0,22.14565
IMG\center_2025_03_12_09_46_33_443.jpg,IMG\left_2025_03_12_09_46_33_443.jpg,IMG\right_2025_03_12_09_46_33_443.jpg,0,0.1050111,0,22.01114
IMG\center_2025_03_12_09_46_33_538.jpg,IMG\left_2025_03_12_09_46_33_538.jpg,IMG\right_2025_03_12_09_46_33_538.jpg,0,0.3925266,0,22.07081
IMG\center_2025_03_12_09_46_33_609.jpg,IMG\left_2025_03_12_09_46_33_609.jpg,IMG\right_2025_03_12_09_46_33_609.jpg,0,0.1835928,0,22.13489
IMG\center_2025_03_12_09_46_33_704.jpg,IMG\left_2025_03_12_09_46_33_704.jpg,IMG\right_2025_03_12_09_46_33_704.jpg,-0.1,0,0,21.97066
IMG\center_2025_03_12_09_46_33_788.jpg,IMG\left_2025_03_12_09_46_33_788.jpg,IMG\right_2025_03_12_09_46_33_788.jpg,-0.3,0,0,21.74907
IMG\center_2025_03_12_09_46_33_862.jpg,IMG\left_2025_03_12_09_46_33_862.jpg,IMG\right_2025_03_12_09_46_33_862.jpg,-0.5000001,0,0,21.46374
IMG\center_2025_03_12_09_46_33_941.jpg,IMG\left_2025_03_12_09_46_33_941.jpg,IMG\right_2025_03_12_09_46_33_941.jpg,-0.7,0,0,21.11611
IMG\center_2025_03_12_09_46_34_021.jpg,IMG\left_2025_03_12_09_46_34_021.jpg,IMG\right_2025_03_12_09_46_34_021.jpg,0,0,0,20.87487
IMG\center_2025_03_12_09_46_34_091.jpg,IMG\left_2025_03_12_09_46_34_091.jpg,IMG\right_2025_03_12_09_46_34_091.jpg,0,0,0,20.75077
IMG\center_2025_03_12_09_46_34_158.jpg,IMG\left_2025_03_12_09_46_34_158.jpg,IMG\right_2025_03_12_09_46_34_158.jpg,0,0,0,20.59532
IMG\center_2025_03_12_09_46_34_229.jpg,IMG\left_2025_03_12_09_46_34_229.jpg,IMG\right_2025_03_12_09_46_34_229.jpg,0,0,0,20.3945
IMG\center_2025_03_12_09_46_34_299.jpg,IMG\left_2025_03_12_09_46_34_299.jpg,IMG\right_2025_03_12_09_46_34_299.jpg,0,0,0,20.39022
IMG\center_2025_03_12_09_46_34_368.jpg,IMG\left_2025_03_12_09_46_34_368.jpg,IMG\right_2025_03_12_09_46_34_368.jpg,0,0,0,20.23404
IMG\center_2025_03_12_09_46_34_469.jpg,IMG\left_2025_03_12_09_46_34_469.jpg,IMG\right_2025_03_12_09_46_34_469.jpg,0,0.3014478,0,20.05108
IMG\center_2025_03_12_09_46_34_539.jpg,IMG\left_2025_03_12_09_46_34_539.jpg,IMG\right_2025_03_12_09_46_34_539.jpg,0,0.510963,0,20.31669
IMG\center_2025_03_12_09_46_34_608.jpg,IMG\left_2025_03_12_09_46_34_608.jpg,IMG\right_2025_03_12_09_46_34_608.jpg,-0.1,0.715539,0,20.83915
IMG\center_2025_03_12_09_46_34_675.jpg,IMG\left_2025_03_12_09_46_34_675.jpg,IMG\right_2025_03_12_09_46_34_675.jpg,-0.25,0.5135676,0,21.00142
IMG\center_2025_03_12_09_46_34_770.jpg,IMG\left_2025_03_12_09_46_34_770.jpg,IMG\right_2025_03_12_09_46_34_770.jpg,-0.5000001,0.2252139,0,21.24029
IMG\center_2025_03_12_09_46_34_840.jpg,IMG\left_2025_03_12_09_46_34_840.jpg,IMG\right_2025_03_12_09_46_34_840.jpg,0,0.01930109,0,21.15817
IMG\center_2025_03_12_09_46_34_909.jpg,IMG\left_2025_03_12_09_46_34_909.jpg,IMG\right_2025_03_12_09_46_34_909.jpg,0,0,0,20.7549
IMG\center_2025_03_12_09_46_34_978.jpg,IMG\left_2025_03_12_09_46_34_978.jpg,IMG\right_2025_03_12_09_46_34_978.jpg,0,0,0,20.92182
IMG\center_2025_03_12_09_46_35_051.jpg,IMG\left_2025_03_12_09_46_35_051.jpg,IMG\right_2025_03_12_09_46_35_051.jpg,0,0,0,20.7579
IMG\center_2025_03_12_09_46_35_124.jpg,IMG\left_2025_03_12_09_46_35_124.jpg,IMG\right_2025_03_12_09_46_35_124.jpg,0,0.2178894,0,20.71495
IMG\center_2025_03_12_09_46_35_197.jpg,IMG\left_2025_03_12_09_46_35_197.jpg,IMG\right_2025_03_12_09_46_35_197.jpg,0,0.4386192,0,20.54377
IMG\center_2025_03_12_09_46_35_267.jpg,IMG\left_2025_03_12_09_46_35_267.jpg,IMG\right_2025_03_12_09_46_35_267.jpg,0,0.6494637,0,21.00526
IMG\center_2025_03_12_09_46_35_368.jpg,IMG\left_2025_03_12_09_46_35_368.jpg,IMG\right_2025_03_12_09_46_35_368.jpg,-0.25,0.9500649,0,21.87798
IMG\center_2025_03_12_09_46_35_435.jpg,IMG\left_2025_03_12_09_46_35_435.jpg,IMG\right_2025_03_12_09_46_35_435.jpg,0,0.7458954,0,22.26469
IMG\center_2025_03_12_09_46_35_503.jpg,IMG\left_2025_03_12_09_46_35_503.jpg,IMG\right_2025_03_12_09_46_35_503.jpg,0,0.5442894,0,22.66709
IMG\center_2025_03_12_09_46_35_573.jpg,IMG\left_2025_03_12_09_46_35_573.jpg,IMG\right_2025_03_12_09_46_35_573.jpg,0,0.3351984,0,22.88205
IMG\center_2025_03_12_09_46_35_640.jpg,IMG\left_2025_03_12_09_46_35_640.jpg,IMG\right_2025_03_12_09_46_35_640.jpg,0,0.1345014,0,22.88192
